measurementDataID;value;sensorID;measurementID;createdAt;updatedAt
4b208ce1-9312-4849-9d1c-7916ab8106a5;20.6858248148697;8b8b6589-ffa6-450d-9065-f382219275a1;fd1c18d1-529e-4f88-909a-9e65122cbf2b;2021-09-21T01:00:00+00;2021-09-21T01:00:00+00
4b2b9b7b-41d3-4c57-9507-4891037d501a;9.07372777642011;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;73e66b85-1f77-4653-8250-13e24e875bda;2021-09-23T11:30:00+00;2021-09-23T11:30:00+00
4b2d85af-68a5-4341-9c16-0705d28b99fe;6.92901904100372;42071707-3bed-41ab-911a-c310f4e870d4;3c0050eb-5571-49fb-9f2b-4b0bcdeebe7c;2021-09-26T04:10:00+00;2021-09-26T04:10:00+00
4b308e32-531b-485e-bbd1-a2b734e98ec1;8.61038249892782;0e810046-aab2-489a-897b-473c3dc3b36e;7cc0bbff-1bef-42ec-b20c-0b66e451c9c4;2021-09-20T19:20:00+00;2021-09-20T19:20:00+00
4b325073-e40f-4b85-95d0-dd2cca144122;76.9789760554749;846168d3-419a-4938-9e43-168ccbe447cc;876c6e90-21e6-48fd-afe9-3a50ee78d03f;2021-09-20T08:40:00+00;2021-09-20T08:40:00+00
4b343454-f0f6-4623-97c4-9336d0073190;83.5437796512844;8b8b6589-ffa6-450d-9065-f382219275a1;3bec1630-b07e-4856-9246-8381ed7df9bb;2021-09-22T21:10:00+00;2021-09-22T21:10:00+00
4b3d5d3a-be2c-4039-ba36-91b8ca63b9f8;9.38601245172141;0e810046-aab2-489a-897b-473c3dc3b36e;b9d8fc59-5a06-47ad-8b2a-51138f651fd4;2021-09-23T20:00:00+00;2021-09-23T20:00:00+00
4b46d061-5367-4755-8b7e-f045d13fa71e;243.892150384954;c86d1401-d105-41a5-9a37-a6beea3f273c;9a6b3c63-20fd-4655-a881-f3f8aa7d7585;2021-09-22T11:40:00+00;2021-09-22T11:40:00+00
4b50068a-004e-4413-9bd5-0a632ea310f2;70.637411500341;8b8b6589-ffa6-450d-9065-f382219275a1;8bdadee2-fbb8-4e34-8f8a-cb52915d52fe;2021-09-23T00:00:00+00;2021-09-23T00:00:00+00
4b51324a-fb73-4030-9b64-34b503564c5e;5.34225267718586;0e810046-aab2-489a-897b-473c3dc3b36e;e3bff8ca-9a53-4669-a4c2-406dfd252e91;2021-09-22T03:30:00+00;2021-09-22T03:30:00+00
4b52289e-623d-4d5d-b177-d09d9bdda17b;55.8870791011813;c86d1401-d105-41a5-9a37-a6beea3f273c;3ae60f60-7947-4fc7-9110-83a460c6489d;2021-09-19T20:20:00+00;2021-09-19T20:20:00+00
4b59b0f7-0f82-49fa-b03d-0d7286f70bf0;12.7505431701487;c86d1401-d105-41a5-9a37-a6beea3f273c;5626a378-7738-46da-9bd3-8ef7a37beac3;2021-09-20T14:20:00+00;2021-09-20T14:20:00+00
4b622d5f-85a2-4aa5-82e8-98eac0e6aa4a;7.93683158626284;0e810046-aab2-489a-897b-473c3dc3b36e;f4e3912e-1056-4e6b-b74f-3eae0886d45b;2021-09-23T11:20:00+00;2021-09-23T11:20:00+00
4b7e1ecb-fd0d-4085-8823-cac094edb73f;174.581801919798;c86d1401-d105-41a5-9a37-a6beea3f273c;2a9778f6-8558-4461-87d8-97790630ea51;2021-09-23T04:20:00+00;2021-09-23T04:20:00+00
4b9e4c0d-6a35-465f-ab53-a0a6372c704e;42.244086570297;c86d1401-d105-41a5-9a37-a6beea3f273c;3f2d9b1d-114a-4d96-9891-fddbedf1f83f;2021-09-25T07:20:00+00;2021-09-25T07:20:00+00
4ba61e47-19d9-413b-9b73-78bdcda7dfda;4.58905590918041;42071707-3bed-41ab-911a-c310f4e870d4;866dd412-cac6-4bae-8d87-7798794dec03;2021-09-21T11:30:00+00;2021-09-21T11:30:00+00
4bbd7d1d-d007-499c-93fb-5879ae5e306a;5.79141078573065;0e810046-aab2-489a-897b-473c3dc3b36e;62140cb0-47d0-4b22-8c32-bf42d905d5cb;2021-09-21T23:30:00+00;2021-09-21T23:30:00+00
4bc7f347-6ef2-4fa2-a174-25e996e7e89b;6.60645610575819;0e810046-aab2-489a-897b-473c3dc3b36e;6a796860-2468-469b-a57a-556e91d9597a;2021-09-20T07:10:00+00;2021-09-20T07:10:00+00
4bd6e814-2255-493e-9cf2-b28c954b5106;10.3372220728652;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;ad7bf6b6-039b-4764-96f0-336971b2ddfd;2021-09-26T09:40:00+00;2021-09-26T09:40:00+00
4be113f0-c336-4bf7-b699-6b3eed3a60de;6.83077777422173;42071707-3bed-41ab-911a-c310f4e870d4;1e09d686-fe3c-4279-bca5-dce017553bde;2021-09-25T21:00:00+00;2021-09-25T21:00:00+00
4bfcb819-08f4-4381-9bf6-52dd4339ab79;11.1625260048644;8b8b6589-ffa6-450d-9065-f382219275a1;73e66b85-1f77-4653-8250-13e24e875bda;2021-09-23T11:30:00+00;2021-09-23T11:30:00+00
4c47ed02-af97-4fa7-9869-a25d081f767a;220.51067097405;8b8b6589-ffa6-450d-9065-f382219275a1;ff567a17-a9e5-4a50-8994-50173f5a72b8;2021-09-21T04:50:00+00;2021-09-21T04:50:00+00
4c501cae-86be-401d-a496-93617e9f79a9;5.58106971252656;42071707-3bed-41ab-911a-c310f4e870d4;ae1272e0-3bcd-4091-ad5b-b9c5613133e7;2021-09-25T01:30:00+00;2021-09-25T01:30:00+00
4c5dad68-7d9d-431c-866b-952721dcd61a;165.861697840684;c86d1401-d105-41a5-9a37-a6beea3f273c;ccaaaab8-0fa5-46ee-b808-5c01c79b7631;2021-09-25T23:00:00+00;2021-09-25T23:00:00+00
4c6a8035-866a-42ab-8627-2aef34ca8394;162.957393245365;8b8b6589-ffa6-450d-9065-f382219275a1;2c75c97f-09db-4c30-a23d-41a955baf536;2021-09-22T12:20:00+00;2021-09-22T12:20:00+00
4c766200-0b41-4c20-baf4-67155e594f22;120.914447149864;8b8b6589-ffa6-450d-9065-f382219275a1;aefa3de7-342d-4d79-a333-50c09b6265b4;2021-09-21T09:40:00+00;2021-09-21T09:40:00+00
4c797e6b-552d-4181-a8be-699fd87643c8;50.2288394218144;c86d1401-d105-41a5-9a37-a6beea3f273c;380933a5-0fe0-48dd-8efe-f803c0f8461d;2021-09-26T06:00:00+00;2021-09-26T06:00:00+00
4c83a5ac-8b57-4786-b7ea-e207bc8913d2;8.36637416453157;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;29aebc5e-2518-4ea8-b5b3-fdaa71b47196;2021-09-24T19:20:00+00;2021-09-24T19:20:00+00
4c897e68-69db-43bc-b5fd-a41b73d8cbec;36.9294537067956;c86d1401-d105-41a5-9a37-a6beea3f273c;e31dd0a4-f4df-4260-acc1-a0215a5c2aaa;2021-09-25T19:10:00+00;2021-09-25T19:10:00+00
4c8de4e5-046f-47cf-9aa5-1d607784f91f;19.282371323671;8b8b6589-ffa6-450d-9065-f382219275a1;ea68e889-6c1c-4e18-bb38-3d16a761f195;2021-09-21T12:50:00+00;2021-09-21T12:50:00+00
4c92f54a-f608-49cc-a508-b5970074f46b;11.2470962037326;c86d1401-d105-41a5-9a37-a6beea3f273c;7019fdcf-edbe-4bec-afeb-efae08c02d62;2021-09-20T19:50:00+00;2021-09-20T19:50:00+00
4c96d4a8-1c62-4696-a5e6-05c96e3f7152;48.3676300612873;846168d3-419a-4938-9e43-168ccbe447cc;ef62d1ef-7e2a-4341-9e6c-8db316bc08e1;2021-09-19T23:00:00+00;2021-09-19T23:00:00+00
4c9a6ec8-0f41-40a0-b919-8a2e3915d4eb;97.6157467568419;846168d3-419a-4938-9e43-168ccbe447cc;57f34f08-1fb9-48dc-90a3-98e803d37c59;2021-09-26T01:20:00+00;2021-09-26T01:20:00+00
4c9b7b44-21c5-4a81-98db-57455ffd8c58;153.44763089391;8b8b6589-ffa6-450d-9065-f382219275a1;e75390a3-5a77-497b-bb4e-ad604ceeea2f;2021-09-22T16:10:00+00;2021-09-22T16:10:00+00
4c9cdf04-0ab0-48c7-9934-e903bd5957f0;10.0685264402883;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;40d63ec7-4008-4045-8c99-ed63540f8204;2021-09-23T20:50:00+00;2021-09-23T20:50:00+00
4cae3b6a-19df-48c2-bf30-c5f2dbfc17d8;34.931809408068;c86d1401-d105-41a5-9a37-a6beea3f273c;93a3d5c8-b4b1-48bd-ba74-2b6c363f3408;2021-09-21T22:30:00+00;2021-09-21T22:30:00+00
4cbfc4fc-0f9f-42da-b064-7ba14c4c1d36;203.357690114383;c86d1401-d105-41a5-9a37-a6beea3f273c;f17995eb-3ea9-4e3e-a3f2-61d985c2d1b5;2021-09-23T12:40:00+00;2021-09-23T12:40:00+00
4cd08eb6-4158-4def-99b6-49da695aa199;59.8646387775198;8b8b6589-ffa6-450d-9065-f382219275a1;2cd55f50-658c-4da0-a96f-827126f98666;2021-09-23T21:20:00+00;2021-09-23T21:20:00+00
4ceb9e09-494c-472a-958e-6c6ed78ce005;44.1757180771846;8b8b6589-ffa6-450d-9065-f382219275a1;e0641639-cd62-46f5-891d-dcef56849cde;2021-09-20T16:20:00+00;2021-09-20T16:20:00+00
4cec1643-8f84-4706-9d08-57a169d3e31e;4.86553393336252;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;d885bb68-457c-44e0-8b89-4063bbacd8b1;2021-09-20T05:20:00+00;2021-09-20T05:20:00+00
4cec6225-9492-4629-a07f-eac7499fd1c4;115.101396134521;8b8b6589-ffa6-450d-9065-f382219275a1;8a1112d5-a036-4e6b-b7dd-50b08eef6656;2021-09-21T05:00:00+00;2021-09-21T05:00:00+00
4cfaf97a-2165-443f-8a22-586cdfc93b30;48.9424925865794;c86d1401-d105-41a5-9a37-a6beea3f273c;a09aace7-995b-4607-9809-27a354d5e82c;2021-09-25T20:40:00+00;2021-09-25T20:40:00+00
4d06ec3d-fe04-4e34-a47f-e3b9d75c8807;6.90968548756892;42071707-3bed-41ab-911a-c310f4e870d4;2b04dc18-3adc-498a-8199-0e3c399bdcbc;2021-09-20T16:30:00+00;2021-09-20T16:30:00+00
4d196a91-dfa8-4614-8399-2154165f4dbf;8.9726935970513;42071707-3bed-41ab-911a-c310f4e870d4;8ebdbc76-1386-4600-a707-02c3ab2be1f1;2021-09-20T17:20:00+00;2021-09-20T17:20:00+00
4d26d9f8-f67b-498d-8136-cf399bea8651;6.3316061800802;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;f32ebeb7-232d-4803-bc42-410fe9894bb1;2021-09-22T06:30:00+00;2021-09-22T06:30:00+00
4d2a6569-1412-4296-8cf2-6e268261d917;16.8160261601576;846168d3-419a-4938-9e43-168ccbe447cc;d3835609-8208-4b2d-9ad5-fd22a12a7b33;2021-09-21T18:50:00+00;2021-09-21T18:50:00+00
4d2e3c67-2cde-4850-a176-3a8c1ffcc087;10.3602769948035;0e810046-aab2-489a-897b-473c3dc3b36e;02f1be04-32d0-4834-8d7a-86aaff409fa8;2021-09-22T02:50:00+00;2021-09-22T02:50:00+00
4d482595-5767-4c6b-851a-abc6d8f25979;136.208694939938;846168d3-419a-4938-9e43-168ccbe447cc;2c587ac7-a47a-4add-9859-19bd02ffe187;2021-09-21T00:10:00+00;2021-09-21T00:10:00+00
4d540ed9-8349-4c6b-8e0f-ad2b6902b8b5;7.55336796920274;0e810046-aab2-489a-897b-473c3dc3b36e;85bd354d-6acc-43ea-927b-32f8988118d9;2021-09-24T07:50:00+00;2021-09-24T07:50:00+00
4d590211-1beb-49f3-8f7b-9bd60a8a6091;4.99888471302926;42071707-3bed-41ab-911a-c310f4e870d4;9d3f6959-5be0-40d3-9c48-3880f1e94315;2021-09-19T18:30:00+00;2021-09-19T18:30:00+00
4d598378-3438-42e8-81e5-df729858069f;104.805753706925;8b8b6589-ffa6-450d-9065-f382219275a1;88eee69d-6a3d-4100-8b83-9608af2ed587;2021-09-19T19:50:00+00;2021-09-19T19:50:00+00
4d8ff9d8-2e1e-4442-af26-214e287a9272;120.689718065206;846168d3-419a-4938-9e43-168ccbe447cc;a7e4abef-b8f1-495f-9c92-32c8d08220e3;2021-09-20T11:30:00+00;2021-09-20T11:30:00+00
4db084e5-095f-405f-aa49-802f09306813;6.82001613892619;0e810046-aab2-489a-897b-473c3dc3b36e;a60f39a1-3868-4830-9f4e-b378f9fd17c9;2021-09-23T12:00:00+00;2021-09-23T12:00:00+00
4dbcf490-c91a-4d7b-894b-c4b23244f4d3;29.8833783759706;c86d1401-d105-41a5-9a37-a6beea3f273c;2d6e59af-ea03-41e7-b4e9-5b14258aa503;2021-09-23T01:10:00+00;2021-09-23T01:10:00+00
4dc9d4ec-f6fa-4f1e-86c7-ce0393bf3a84;0.00948556012646166;8b8b6589-ffa6-450d-9065-f382219275a1;8ffe0374-5689-47f8-8d8a-5b21148ccb5c;2021-09-19T17:30:00+00;2021-09-19T17:30:00+00
4dcae0a3-115e-41aa-a1fe-18a66179e44d;4.98514403960743;42071707-3bed-41ab-911a-c310f4e870d4;0c8bfb81-2c24-436e-8644-fe4043c60222;2021-09-20T09:20:00+00;2021-09-20T09:20:00+00
4dce5548-2f89-40fb-973b-70736c68e2f5;1.08687587972934;8b8b6589-ffa6-450d-9065-f382219275a1;6709d18b-6d17-4ffe-8fc8-e87147dc7278;2021-09-23T09:00:00+00;2021-09-23T09:00:00+00
4dcef7a6-9c67-4435-a854-eceaa978655f;10.6924630377149;42071707-3bed-41ab-911a-c310f4e870d4;7d286593-99c2-4a23-aca5-cc024a0c965d;2021-09-23T16:20:00+00;2021-09-23T16:20:00+00
4dd1c22c-9093-454e-8d29-9f1e0e916288;10.1894446766349;42071707-3bed-41ab-911a-c310f4e870d4;f4509e68-c7be-450d-b8aa-b377a6a1f703;2021-09-21T12:40:00+00;2021-09-21T12:40:00+00
4dddb4d9-424a-4a7e-bd40-ac2376c84b4d;3.68982019554247;8b8b6589-ffa6-450d-9065-f382219275a1;a8377dbd-bfe2-4351-abb6-102c9cf988db;2021-09-25T01:40:00+00;2021-09-25T01:40:00+00
4de92538-7706-4d1c-bbf2-2ca5dad3caa4;8.79613332206038;0e810046-aab2-489a-897b-473c3dc3b36e;0345297f-f628-42d6-aaee-10c4d2a5f91e;2021-09-20T23:00:00+00;2021-09-20T23:00:00+00
4df31a1e-5103-4c83-accb-e95e0f7d12f6;6.42268523483967;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;777e80b0-03c6-47ba-bca5-ab9d8be9bf42;2021-09-21T22:50:00+00;2021-09-21T22:50:00+00
4e006ad6-e54c-450a-a19b-f0a1a8a7f237;7.73038027069428;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;f6de99a3-3416-4f69-827e-d6dbf1676916;2021-09-25T17:30:00+00;2021-09-25T17:30:00+00
4e01c1ae-c7a1-490f-bfd8-911741b7df37;10.6012444211385;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;9c2bd908-de16-4cf3-b6c2-c1021d67ebd5;2021-09-20T12:30:00+00;2021-09-20T12:30:00+00
4e044715-47bf-41b9-bc89-640f9eae1379;8.58961862389201;846168d3-419a-4938-9e43-168ccbe447cc;91283ae5-e8fb-429d-8023-74475dba4db1;2021-09-24T08:30:00+00;2021-09-24T08:30:00+00
4e1097a3-a5da-45af-918c-5d6247a32adf;255.765139393937;846168d3-419a-4938-9e43-168ccbe447cc;3b01fae1-c168-435e-b6d6-98b462051835;2021-09-22T17:10:00+00;2021-09-22T17:10:00+00
4e12273f-1b74-4661-901e-8f4a57ad552e;12.768544086034;8b8b6589-ffa6-450d-9065-f382219275a1;0af45f4e-80ed-434a-9236-17ae7e120d21;2021-09-24T07:40:00+00;2021-09-24T07:40:00+00
4e40204d-3965-4316-85af-a29c19c50589;265.533504646313;846168d3-419a-4938-9e43-168ccbe447cc;220b8a40-db6b-42bf-b0cb-030443378c29;2021-09-23T11:20:00+00;2021-09-23T11:20:00+00
4e42851a-4d56-413f-bc48-1c5200b547d7;98.2410371810887;c86d1401-d105-41a5-9a37-a6beea3f273c;2f7820db-9aa4-4b49-9a9c-f4fce1e82733;2021-09-20T03:00:00+00;2021-09-20T03:00:00+00
4e52434e-b5f1-4644-9279-acf49058a987;123.813621006466;c86d1401-d105-41a5-9a37-a6beea3f273c;bca766c6-1ea2-4410-a9c7-d222459d3d01;2021-09-25T07:30:00+00;2021-09-25T07:30:00+00
4e524fec-81d0-4fc9-afac-eccfbe5c9040;5.8062830001319;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;9390fece-c6eb-4f5f-b064-c8fa9ba780d2;2021-09-25T03:10:00+00;2021-09-25T03:10:00+00
4e5eac87-2664-440d-b293-1b0a12bcecd0;8.99293744779438;42071707-3bed-41ab-911a-c310f4e870d4;c5de22e7-ff93-4638-887f-36d9ae533479;2021-09-24T07:10:00+00;2021-09-24T07:10:00+00
4e657291-f1c7-4f39-acaa-15588c263d80;100.825195452625;c86d1401-d105-41a5-9a37-a6beea3f273c;81f0b6d8-7a5c-477d-9233-cf8870416e3d;2021-09-22T02:00:00+00;2021-09-22T02:00:00+00
4e69f966-4448-485e-a0bc-978b825ac565;168.125069756492;846168d3-419a-4938-9e43-168ccbe447cc;f5c0adf7-b895-4dd2-8a9d-7ff7154c5bc0;2021-09-20T03:00:00+00;2021-09-20T03:00:00+00
4e741506-697d-48a7-ba1b-7cad086235a0;6.18993276850417;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;396683f3-e63c-4721-95ae-5ea3e21bb5ce;2021-09-26T01:20:00+00;2021-09-26T01:20:00+00
4e7654fa-8829-4692-b77e-3df5532ea44c;52.8339406209452;846168d3-419a-4938-9e43-168ccbe447cc;54f81465-c02e-44da-8f40-17fe8f5fd21d;2021-09-25T09:50:00+00;2021-09-25T09:50:00+00
4e8e7ab8-668a-489a-b030-8174412bce5e;58.3117575392806;8b8b6589-ffa6-450d-9065-f382219275a1;85f8c599-aee1-48a0-8a64-4e71a71b9a0e;2021-09-25T04:20:00+00;2021-09-25T04:20:00+00
4e96f5a3-e73a-48ec-be00-c5a0c2e1953d;7.16248539883436;42071707-3bed-41ab-911a-c310f4e870d4;2f73071e-9ac9-435d-b7e5-efaaa4526dcf;2021-09-23T18:20:00+00;2021-09-23T18:20:00+00
4e9949ba-ba3a-4452-8e9f-43835d0ef8ee;4.82971470681381;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;503b4efd-3e12-46d9-b126-2c81f29edb99;2021-09-24T11:20:00+00;2021-09-24T11:20:00+00
4e9deaf8-10b8-4549-b0c8-1bba77fa38f1;8.0600258160372;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;0af45f4e-80ed-434a-9236-17ae7e120d21;2021-09-24T07:40:00+00;2021-09-24T07:40:00+00
4ead5051-099f-42dd-9b29-b5eaeeda790e;4.79146054667299;42071707-3bed-41ab-911a-c310f4e870d4;e34e5e9a-12b1-4e77-885b-f92c170637c7;2021-09-19T10:30:00+00;2021-09-19T10:30:00+00
4eb9ba6e-1ee7-45c7-9888-76562f311fb8;10.8078586568449;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;14d6d829-7490-43dc-8cf6-9199f233e71c;2021-09-25T09:20:00+00;2021-09-25T09:20:00+00
4ebb2def-2d97-4b4a-afe7-9b6abfe73eb1;18.5640154756434;846168d3-419a-4938-9e43-168ccbe447cc;893e174d-68df-4c71-a7c9-4d71bfcc084a;2021-09-22T18:40:00+00;2021-09-22T18:40:00+00
4ebe0df2-f016-43a0-9978-40c03cce7316;7.81554775609618;0e810046-aab2-489a-897b-473c3dc3b36e;164492a3-4476-4987-a458-873f882344a6;2021-09-25T14:50:00+00;2021-09-25T14:50:00+00
4ec44aaf-8bc5-44d7-9b71-0a566f8eff08;106.914937363501;8b8b6589-ffa6-450d-9065-f382219275a1;5cf01ed9-f5ce-4b1d-aa1e-a7071094b0c9;2021-09-19T21:50:00+00;2021-09-19T21:50:00+00
4ec58743-023b-4501-bee6-6202f1f81f71;9.64066884801382;0e810046-aab2-489a-897b-473c3dc3b36e;618590f2-c62c-4e17-8c64-0f921d48e6ab;2021-09-23T07:00:00+00;2021-09-23T07:00:00+00
4ed5e2a2-e0f5-449f-9a95-6bf173f27367;6.30841220206015;42071707-3bed-41ab-911a-c310f4e870d4;d4110d08-b328-4136-9efd-05714549c4ab;2021-09-24T08:50:00+00;2021-09-24T08:50:00+00
4edb1927-b1f7-4d84-81bd-3f28cbb77f5b;8.96899246718179;0e810046-aab2-489a-897b-473c3dc3b36e;7e977c8b-6e42-4d9b-8113-91f927a685dc;2021-09-23T04:30:00+00;2021-09-23T04:30:00+00
4edf69ef-5a80-4548-a3a3-85c1e69459e3;6.87980736648277;0e810046-aab2-489a-897b-473c3dc3b36e;5e1a68b4-29d3-4a96-b5b2-81ed4b8e9f12;2021-09-19T14:20:00+00;2021-09-19T14:20:00+00
4ee06db4-025f-425f-b06b-d6476444c3aa;7.75687085249365;0e810046-aab2-489a-897b-473c3dc3b36e;c8feb834-0e0d-4bc9-ad1f-6e9dbb07b183;2021-09-25T09:40:00+00;2021-09-25T09:40:00+00
4ee23d70-a81d-4171-a9d4-34920d0787e0;6.64243390275606;42071707-3bed-41ab-911a-c310f4e870d4;3e6b0b55-7ead-468c-8304-898813731310;2021-09-20T20:40:00+00;2021-09-20T20:40:00+00
4ee56cbe-5471-4c00-a076-38e0df8db6af;7.0728264962821;8b8b6589-ffa6-450d-9065-f382219275a1;b9d7bcfa-1033-4001-b253-82f6acd661e4;2021-09-25T05:30:00+00;2021-09-25T05:30:00+00
4eebd55c-ced8-4082-a7c5-15d7a4731c6e;75.0711703445074;c86d1401-d105-41a5-9a37-a6beea3f273c;4f034f7c-dae6-4205-946e-a6d47db3ebaa;2021-09-20T08:10:00+00;2021-09-20T08:10:00+00
4ef86463-4b54-4f85-a626-b6956ac6157e;5.46245134422709;846168d3-419a-4938-9e43-168ccbe447cc;78f9b319-56b8-4d08-99e4-c4778bab5fc7;2021-09-21T17:50:00+00;2021-09-21T17:50:00+00
4f01fa53-17a1-417f-816b-d0d9ff2a4112;5.80967766259597;42071707-3bed-41ab-911a-c310f4e870d4;fb447099-636b-4abb-935c-bd242c791ce5;2021-09-21T11:50:00+00;2021-09-21T11:50:00+00
4f0baf61-b43d-45c0-94c7-af35a8c263fc;10.6810355481777;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;e6fac776-c400-4b3c-94b7-32d9d1659dc6;2021-09-22T14:50:00+00;2021-09-22T14:50:00+00
4f1f93c7-6327-4c7b-999f-c0a59f46144c;2.9836304051246;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;7c64d918-6bcc-4974-be7d-56e19c250a90;2021-09-22T00:50:00+00;2021-09-22T00:50:00+00
4f248038-66ca-4bf2-85dc-c860a5f91086;86.3551735862666;846168d3-419a-4938-9e43-168ccbe447cc;f20a4421-c19d-4b91-8e2b-97e49026a424;2021-09-21T06:00:00+00;2021-09-21T06:00:00+00
4f2659f7-d755-4e73-b46b-b8fdc7156bf8;4.6220746414049;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;2db2a3b1-3020-4209-ab40-17e88132d473;2021-09-21T04:40:00+00;2021-09-21T04:40:00+00
4f3b553e-9aa8-445d-b155-145e41d40ad5;4.02008914867805;42071707-3bed-41ab-911a-c310f4e870d4;98decf22-3df9-43c9-ace2-db9a531102f2;2021-09-21T07:40:00+00;2021-09-21T07:40:00+00
4f4515bd-36ca-49d7-afa7-13a53ce5548e;4.1246604488274;7bda0573-7578-4a9c-93ac-f9f5c1ed2243;d38efc27-23ab-4ca1-bb24-198df07a9d2e;2021-09-25T09:30:00+00;2021-09-25T09:30:00+00
4f47fa79-9593-4faa-bdbd-2b660701d06b;9.3521962476665;0e810046-aab2-489a-897b-473c3dc3b36e;65fe8938-361b-4aee-a656-e3c7d983a222;2021-09-25T06:00:00+00;2021-09-25T06:00:00+00
4f6b6931-e065-4cbd-95c2-e49c27178f7b;7.86579958877233;0e810046-aab2-489a-897b-473c3dc3b36e;c6d0b482-3300-44ec-a2fa-6831829afc2a;2021-09-23T09:00:00+00;2021-09-23T09:00:00+00
4f6d08a5-55bb-4e37-a81c-fc8a1b82e9ca;6.8645369993369;42071707-3bed-41ab-911a-c310f4e870d4;0511869c-4a7b-4468-b2d8-ea2a77ee4f54;2021-09-24T11:20:00+00;2021-09-24T11:20:00+00
4f731763-1257-49be-9e5b-dd059a8a15fc;42.5888094974005;846168d3-419a-4938-9e43-168ccbe447cc;77697756-eee5-4de9-8402-850a913d22dc;2021-09-19T10:10:00+00;2021-09-19T10:10:00+00
4f741f62-1d84-4dc4-9b62-79c26a126a2d;29.1949210003766;846168d3-419a-4938-9e43-168ccbe447cc;76a0174e-1de5-4d42-b44c-a387fa5d4525;2021-09-21T16:40:00+00;2021-09-21T16:40:00+00
4f747247-fb00-46b7-be80-b8b68e2e3560;4.94166339649827;42071707-3bed-41ab-911a-c310f4e870d4;9dbd4b84-0f01-49b4-b22c-ed5245d79d04;2021-09-22T20:40:00+00;2021-09-22T20:40:00+00
4f79b4d4-00c1-4aa3-9e73-cdeba88de04b;7.89220330978787;0e810046-aab2-489a-897b-473c3dc3b36e;312caf67-8e0d-4257-ba92-32e69434ab85;2021-09-24T20:50:00+00;2021-09-24T20:50:00+00
4f7cdc19-f598-49d3-b1be-69df6f0e9bd8;34.2972745556907;c86d1401-d105-41a5-9a37-a6beea3f273c;60ed4cf4-aaeb-4afb-8921-c322eabc6562;2021-09-19T20:50:00+00;2021-09-19T20:50:00+00
4f838e7e-3294-43e0-a2b2-bc42b34d316f;7.78141427509285;0e810046-aab2-489a-897b-473c3dc3b36e;2f7820db-9aa4-4b49-9a9c-f4fce1e82733;2021-09-20T03:00:00+00;2021-09-20T03:00:00+00
4f9939d3-9bb8-4839-bcd0-c423f0e5043a;5.73304616627249;42071707-3bed-41ab-911a-c310f4e870d4;f350ee0b-e508-49ef-9d7d-c72fff4f4a02;2021-09-21T09:40:00+00;2021-09-21T09:40:00+00
4fb89f9c-f8be-427e-952a-9b16da41090d;9.71386253364756;42071707-3bed-41ab-911a-c310f4e870d4;f9ac048e-bb1a-40b5-a597-30e85fb13fe3;2021-09-26T04:50:00+00;2021-09-26T04:50:00+00
4fba7373-49bf-42ec-9888-002d7f3b5240;8.85194743380863;0e810046-aab2-489a-897b-473c3dc3b36e;112103e1-06a8-4b97-adff-d94b290b766a;2021-09-24T16:50:00+00;2021-09-24T16:50:00+00
4fcc829b-c192-4c1e-b72d-433e2dffd54b;7.46914748549406;0e810046-aab2-489a-897b-473c3dc3b36e;eb5e0979-a046-4573-ac24-288fc5368d2a;2021-09-22T16:00:00+00;2021-09-22T16:00:00+00
4fd2603d-6a32-4ab9-a1d3-91003200824c;28.3391930377817;846168d3-419a-4938-9e43-168ccbe447cc;d5b869cd-c261-4965-804c-e660d854b6f6;2021-09-21T08:20:00+00;2021-09-21T08:20:00+00
4fda4574-9bb5-4512-9460-a1d84c612e9b;65.2017507774088;846168d3-419a-4938-9e43-168ccbe447cc;f844bac1-4324-414c-8c5f-265d1ecefe48;2021-09-23T08:20:00+00;2021-09-23T08:20:00+00
4fe26f0a-6f57-4558-ac3f-e927878465fd;2.32571450847746;0e810046-aab2-489a-897b-473c3dc3b36e;901b36e2-adef-4574-a497-e0412d1fd843;2021-09-21T04:40:00+00;2021-09-21T04:40:00+00
4feafe72-e808-4858-91a2-79878a8a594e;6.77778434953489;0e810046-aab2-489a-897b-473c3dc3b36e;be09d6f6-b7dd-4426-ac1d-76b5c7047271;2021-09-22T13:50:00+00;2021-09-22T13:50:00+00
